0,1,2,3,4,5
1.0,0.0,0.9183673469387754,0.0,1.0012488929428274,0.0004539134002846072
1.0,0.0,0.9183673469387754,0.0007416772457305709,0.9993594988893706,0.0
1.0,0.0,0.9183673469387754,0.0,1.000739538744423,0.00018250577880873
1.0,0.0,0.9591836734693877,0.0012552853962886326,1.0013280098816548,0.0
1.0,0.0,0.9591836734693877,0.0,1.0001189421003842,0.0003952942416032156
1.0,0.0,0.9591836734693877,0.0,1.0003427095390631,0.0
1.0,0.0,1.0,0.0007235428227999269,0.9992973879279717,0.0
1.0,0.0,1.0,0.0009823289105164996,0.9994550759834122,0.0
1.0,0.0,1.0,0.0008930611715091758,0.9980338896570091,0.0
1.0,0.04081632653061224,0.02040816326530612,0.0,0.9987116251787601,0.0
1.0,0.04081632653061224,0.02040816326530612,0.0,1.0003606044266053,0.0
1.0,0.04081632653061224,0.02040816326530612,0.0,0.9990117982279502,0.0
1.0,0.04081632653061224,0.061224489795918366,0.0,1.0005594633555834,0.0020289316355922866
1.0,0.04081632653061224,0.061224489795918366,8.518520015737e-05,1.0009757478943282,0.0
1.0,0.04081632653061224,0.061224489795918366,0.0,1.0007674884308428,0.0
1.0,0.04081632653061224,0.1020408163265306,0.000747147911697538,0.9988651143948133,0.0
1.0,0.04081632653061224,0.1020408163265306,0.0,0.999236591703383,0.0003296195297523323
1.0,0.04081632653061224,0.1020408163265306,0.0013126797349162645,0.9989703873037972,0.0005967285553978497
1.0,0.04081632653061224,0.14285714285714285,5.7094763394541814e-05,1.0008138358555072,0.0005651726094172508
1.0,0.04081632653061224,0.14285714285714285,7.628711169381358e-05,1.0000362554839635,0.0016927976468286193
1.0,0.04081632653061224,0.14285714285714285,0.00028802620351693197,1.000553230755688,0.00014813658971861942
1.0,0.04081632653061224,0.18367346938775508,0.0009805302603649215,1.0008007556920946,0.0
1.0,0.04081632653061224,0.18367346938775508,0.0,0.9991333214247501,0.0008964398840592998
1.0,0.04081632653061224,0.18367346938775508,0.0004476139484371981,0.9997202846972443,0.0003615395310137867
1.0,0.04081632653061224,0.22448979591836732,0.0,1.0008468577875944,0.0
1.0,0.04081632653061224,0.22448979591836732,0.0008719279221437034,0.9991345075675142,0.0010546215724053791
1.0,0.04081632653061224,0.22448979591836732,0.0,1.0003711893571592,0.0017706940045369862
1.0,0.04081632653061224,0.26530612244897955,0.0,1.0004853152324236,0.0
1.0,0.04081632653061224,0.26530612244897955,0.0,1.0013097036682794,0.0
1.0,0.04081632653061224,0.26530612244897955,1.3814679440673439e-05,1.0002659336953488,0.0
1.0,0.04081632653061224,0.3061224489795918,0.0,0.9997917462448931,0.0
1.0,0.04081632653061224,0.3061224489795918,0.0007675384778521551,0.9983604308469802,0.0008736732047643825
1.0,0.04081632653061224,0.3061224489795918,0.0014543650493950289,1.002065903180721,0.0017200782095300505
1.0,0.04081632653061224,0.3469387755102041,0.0,0.9982765068583932,0.0
1.0,0.04081632653061224,0.3469387755102041,0.0015769344687498615,1.0007397187064027,0.001204781269347126
1.0,0.04081632653061224,0.3469387755102041,0.0,0.9999406821210692,0.0
1.0,0.04081632653061224,0.3877551020408163,0.0003208932215757135,0.9994891936065042,0.0
1.0,0.04081632653061224,0.3877551020408163,0.001101942300942768,0.9998632920201168,0.0002016690317250949
1.0,0.04081632653061224,0.3877551020408163,0.0019833458344901914,0.9990161079501496,0.0004742332869034257
1.0,0.04081632653061224,0.42857142857142855,8.674336665480856e-05,1.0004424747359915,0.00020994440143223212
1.0,0.04081632653061224,0.42857142857142855,0.0,1.0009890701287503,0.0
1.0,0.04081632653061224,0.42857142857142855,0.0008087331142402376,1.000847587640239,0.0005999407570515095
1.0,0.04081632653061224,0.4693877551020408,0.0009113447011850249,0.9981742290464184,0.00018566734274664228
1.0,0.04081632653061224,0.4693877551020408,0.0004871830662954311,1.0003862336631342,0.00019761371712693885
1.0,0.04081632653061224,0.4693877551020408,0.0,0.9981206398098024,0.0011663175949710258
1.0,0.04081632653061224,0.5102040816326531,0.0009734310573086111,0.9781190888903302,0.0006264567061533557
1.0,0.04081632653061224,0.5102040816326531,0.0007029100279414019,0.9761869191653099,0.0003124044966506157
1.0,0.04081632653061224,0.5102040816326531,0.0,0.9768257530645282,0.0
1.0,0.04081632653061224,0.5510204081632653,0.0,0.7767034227256681,0.0010954260588728214
1.0,0.04081632653061224,0.5510204081632653,0.00010326926345167651,0.7771798381196113,0.0014167170253358873
1.0,0.04081632653061224,0.5510204081632653,0.0,0.7768917693771126,0.0
1.0,0.04081632653061224,0.5918367346938775,0.00013572992218577695,0.4342211432156513,0.0011446109743126385
1.0,0.04081632653061224,0.5918367346938775,0.0,0.4355119165608815,0.0
1.0,0.04081632653061224,0.5918367346938775,0.0012807260795484803,0.4346820701808265,0.0
1.0,0.04081632653061224,0.6326530612244897,0.00024831225528135757,0.6206184968280923,8.131822475809068e-06
1.0,0.04081632653061224,0.6326530612244897,0.00016307555937902093,0.621846165150205,0.0013997223413160472
1.0,0.04081632653061224,0.6326530612244897,0.0,0.6217544329001632,0.0
1.0,0.04081632653061224,0.673469387755102,0.0,0.9319313069191192,0.0
1.0,0.04081632653061224,0.673469387755102,0.0,0.9330668894491181,0.0
1.0,0.04081632653061224,0.673469387755102,0.0015969484581105006,0.9326093558289321,0.0
1.0,0.04081632653061224,0.7142857142857142,0.0008020723140000986,0.9967827179751448,0.0006613813020058173
1.0,0.04081632653061224,0.7142857142857142,0.0011607071663488275,0.9984991667818773,0.00108417394440607
1.0,0.04081632653061224,0.7142857142857142,0.0005711425558498806,0.9959840703962478,0.00077546501481994
1.0,0.04081632653061224,0.7551020408163265,0.001148235233930111,0.998032655454263,0.0007501056608605247
1.0,0.04081632653061224,0.7551020408163265,0.0014904691454151982,0.9997283708834246,0.0
1.0,0.04081632653061224,0.7551020408163265,0.0011945960252877437,0.9999923425932012,0.0
1.0,0.04081632653061224,0.7959183673469387,0.0009414955917348593,0.9992518704591196,0.0
1.0,0.04081632653061224,0.7959183673469387,0.00019882866842422167,1.0002882248130416,0.0
1.0,0.04081632653061224,0.7959183673469387,7.993559993775399e-05,1.0000324806128158,0.0
1.0,0.04081632653061224,0.836734693877551,0.0,0.999249102202196,0.0
1.0,0.04081632653061224,0.836734693877551,0.0007470145145619938,0.999245223303423,0.0
1.0,0.04081632653061224,0.836734693877551,0.0,0.9995193780341383,0.0
1.0,0.04081632653061224,0.8775510204081632,0.0,0.999915860296131,0.0006661487904754714
1.0,0.04081632653061224,0.8775510204081632,4.3797236242885756e-05,1.0001098662125125,0.0010859903163104357
1.0,0.04081632653061224,0.8775510204081632,0.0007631362509996683,0.9995845880734106,0.0013657960993782039
1.0,0.04081632653061224,0.9183673469387754,0.0,0.9993841129218088,0.000209178623040141
1.0,0.04081632653061224,0.9183673469387754,0.0,1.000437099203915,0.0
1.0,0.04081632653061224,0.9183673469387754,0.00014653003179375192,0.9984982411620538,0.0
1.0,0.04081632653061224,0.9591836734693877,0.0008005266112171987,1.0007412194928442,0.0
1.0,0.04081632653061224,0.9591836734693877,0.0,1.0000907533171837,0.0
1.0,0.04081632653061224,0.9591836734693877,0.0015641479753697389,0.9996173495958726,0.0
1.0,0.04081632653061224,1.0,0.0,1.000663168799843,0.0012855682569158117
1.0,0.04081632653061224,1.0,0.0005867217536405378,1.0002750393948199,0.0
1.0,0.04081632653061224,1.0,0.0,1.0003967438272465,0.0
1.0,0.08163265306122448,0.02040816326530612,0.0,0.9991734108904811,0.0
1.0,0.08163265306122448,0.02040816326530612,0.0,1.0018314017095458,0.001935923401475171
1.0,0.08163265306122448,0.02040816326530612,0.001416826069880276,1.0021703379798177,0.0
1.0,0.08163265306122448,0.061224489795918366,0.0010523203158121516,1.0004846377917134,0.0
1.0,0.08163265306122448,0.061224489795918366,0.0005587029349088125,0.9995656821893292,0.0
1.0,0.08163265306122448,0.061224489795918366,0.0,1.0001085566127106,0.0
1.0,0.08163265306122448,0.1020408163265306,0.0004359522415909653,1.0008245866168397,0.0006848258778530797
1.0,0.08163265306122448,0.1020408163265306,0.0002896400481047754,0.99923255583259,0.001003375070809447
1.0,0.08163265306122448,0.1020408163265306,0.0,1.000273261097129,9.382367230766341e-05
1.0,0.08163265306122448,0.14285714285714285,0.0009087024471107652,0.9996065317315255,0.0
1.0,0.08163265306122448,0.14285714285714285,0.0005150357425585772,0.9984612433015588,0.0
1.0,0.08163265306122448,0.14285714285714285,0.0,1.0002331052514777,6.598592827357895e-05
1.0,0.08163265306122448,0.18367346938775508,0.00040131127384182964,1.0002917173442722,0.001581875446992919
1.0,0.08163265306122448,0.18367346938775508,0.0006390583905819337,0.9995366908578021,0.0
1.0,0.08163265306122448,0.18367346938775508,8.497801814254482e-05,1.0001505313331056,0.0
1.0,0.08163265306122448,0.22448979591836732,0.0011045700700746614,0.9995890634960016,0.00034850679676165725
1.0,0.08163265306122448,0.22448979591836732,0.0,1.0012680406596326,0.0001807568036873637
1.0,0.08163265306122448,0.22448979591836732,0.0005063719092550083,1.0003376847055196,0.00011899602954351977
1.0,0.08163265306122448,0.26530612244897955,0.0,0.9991587748264086,0.0011435644427470746
1.0,0.08163265306122448,0.26530612244897955,0.0,0.9998291413177368,3.2602724269902825e-05
1.0,0.08163265306122448,0.26530612244897955,0.0008340348543375905,0.9996431692186512,0.0
1.0,0.08163265306122448,0.3061224489795918,0.0,1.0003694091521649,0.0012880932633358674
1.0,0.08163265306122448,0.3061224489795918,0.0,1.000967525447373,0.0014707232186488683
1.0,0.08163265306122448,0.3061224489795918,0.0007374387530508605,1.0005346288710208,0.0
1.0,0.08163265306122448,0.3469387755102041,0.0005589609379770956,1.001075070316636,0.0
1.0,0.08163265306122448,0.3469387755102041,0.0,1.0010593499132199,0.0
1.0,0.08163265306122448,0.3469387755102041,0.0,1.0010424056652654,0.0005758119524126191
1.0,0.08163265306122448,0.3877551020408163,0.0004904887608362835,0.9992850764377365,0.0004205647549623053
1.0,0.08163265306122448,0.3877551020408163,0.0017535509672202813,1.0004675788513806,0.0
1.0,0.08163265306122448,0.3877551020408163,0.0,1.002252492939501,0.0018589815015841982
1.0,0.08163265306122448,0.42857142857142855,0.00020730932617383366,0.9998590071079975,0.0013906629551956539
1.0,0.08163265306122448,0.42857142857142855,0.0,1.0012507855722628,0.0
1.0,0.08163265306122448,0.42857142857142855,0.0,0.999441472852537,0.0
1.0,0.08163265306122448,0.4693877551020408,0.0008359500164645909,1.0007449561581756,0.00023118297634662095
1.0,0.08163265306122448,0.4693877551020408,0.0019797262539186103,0.9982379362312622,0.0
1.0,0.08163265306122448,0.4693877551020408,0.00040899924837100394,1.0007188511332483,0.0
1.0,0.08163265306122448,0.5102040816326531,0.0,0.9816954252916401,0.0
1.0,0.08163265306122448,0.5102040816326531,0.0,0.9837648424179839,0.0
1.0,0.08163265306122448,0.5102040816326531,0.0005992662101811315,0.9854507651378682,0.0
1.0,0.08163265306122448,0.5510204081632653,0.0,0.844640679063376,0.0
1.0,0.08163265306122448,0.5510204081632653,0.00010210739457124763,0.8463656842165737,0.0
1.0,0.08163265306122448,0.5510204081632653,0.0007605064729190977,0.8475817767851006,0.0
1.0,0.08163265306122448,0.5918367346938775,0.0,0.6070673226977528,4.79671916026794e-05
1.0,0.08163265306122448,0.5918367346938775,0.0,0.6080638443770543,0.00044259793248678595
1.0,0.08163265306122448,0.5918367346938775,0.0,0.608847351157674,0.0
1.0,0.08163265306122448,0.6326530612244897,0.0013146144678983004,0.7384993563456693,0.0
1.0,0.08163265306122448,0.6326530612244897,0.0,0.737399879513226,0.00045822362615083047
1.0,0.08163265306122448,0.6326530612244897,0.0002972259497664094,0.7365876869635641,0.0010376335334967486
1.0,0.08163265306122448,0.673469387755102,0.0010190104473059183,0.9546554435372981,0.00017887585492133102
1.0,0.08163265306122448,0.673469387755102,0.0,0.9534931396563722,0.0013037440260905845
1.0,0.08163265306122448,0.673469387755102,0.0009871647306357576,0.9549379773298724,0.0
1.0,0.08163265306122448,0.7142857142857142,0.00046989883514263593,0.9976138200709783,0.0019217018529515614
1.0,0.08163265306122448,0.7142857142857142,0.0,0.997769118377022,0.0
1.0,0.08163265306122448,0.7142857142857142,0.0018871012145483114,0.9986239617471411,0.0
1.0,0.08163265306122448,0.7551020408163265,0.0,0.9998059446786639,4.061843503836239e-05
1.0,0.08163265306122448,0.7551020408163265,0.0014361978410680858,0.9992330737331037,0.0
1.0,0.08163265306122448,0.7551020408163265,0.000902984504767339,0.9994486647762019,0.00044908487909528776
1.0,0.08163265306122448,0.7959183673469387,0.0,1.0001491458203635,0.0
1.0,0.08163265306122448,0.7959183673469387,3.07985699431517e-05,1.0000041833433189,0.0016410262490134777
1.0,0.08163265306122448,0.7959183673469387,0.0024117510055693065,1.0006453367030095,0.0018355458251015611
1.0,0.08163265306122448,0.836734693877551,0.00015216144120139966,0.9991295140244086,0.0004330690216457967
1.0,0.08163265306122448,0.836734693877551,0.0,0.9990162532247442,0.0013937327994130084
1.0,0.08163265306122448,0.836734693877551,0.0014269070351511732,0.9991895706590213,0.001999496536518042
1.0,0.08163265306122448,0.8775510204081632,0.0007220108547941556,1.001157526551925,0.0003570001430887848
1.0,0.08163265306122448,0.8775510204081632,0.0,0.9999064923043984,0.0003934889760592725
1.0,0.08163265306122448,0.8775510204081632,0.0,1.0000030420841335,0.0
1.0,0.08163265306122448,0.9183673469387754,0.0002842839435008887,1.0003510333024337,0.0
1.0,0.08163265306122448,0.9183673469387754,0.0,1.0004635925368774,5.675455882988702e-05
1.0,0.08163265306122448,0.9183673469387754,0.0,1.0000047610286382,0.0
1.0,0.08163265306122448,0.9591836734693877,0.0,1.000189336478628,0.0
1.0,0.08163265306122448,0.9591836734693877,0.0,0.9991652743581242,0.0
1.0,0.08163265306122448,0.9591836734693877,0.0,0.9994616230029376,0.0024323934822386983
1.0,0.08163265306122448,1.0,0.0,0.9995607303537006,0.0
1.0,0.08163265306122448,1.0,0.0,0.9994705181697858,0.0
1.0,0.08163265306122448,1.0,0.0,0.9991438610103026,0.0
1.0,0.12244897959183673,0.02040816326530612,0.0,0.9985475054336905,0.0
1.0,0.12244897959183673,0.02040816326530612,0.0,1.000650901691457,0.0014318260197883213
1.0,0.12244897959183673,0.02040816326530612,0.0007831359447910188,0.9994685836893956,0.0
1.0,0.12244897959183673,0.061224489795918366,0.0,1.0009655805814477,0.0
1.0,0.12244897959183673,0.061224489795918366,0.000714504502766055,1.0008284536513614,0.0
1.0,0.12244897959183673,0.061224489795918366,0.0,1.0003331439770071,0.0009392607331767728
1.0,0.12244897959183673,0.1020408163265306,0.0,0.9993511611822469,0.0
1.0,0.12244897959183673,0.1020408163265306,0.0012562645319240198,0.9987980270857112,0.0
1.0,0.12244897959183673,0.1020408163265306,0.0,0.9994050914019639,0.0
1.0,0.12244897959183673,0.14285714285714285,0.0,0.9800666385447505,0.0010911002074591985
1.0,0.12244897959183673,0.14285714285714285,0.0,0.9794775469185351,0.0018883310125356336
1.0,0.12244897959183673,0.14285714285714285,0.0,0.9804288659452502,0.0
1.0,0.12244897959183673,0.18367346938775508,0.0007323921940580934,0.9350267940199949,0.0
1.0,0.12244897959183673,0.18367346938775508,0.0,0.9346897117125403,0.0
1.0,0.12244897959183673,0.18367346938775508,0.0,0.9346080033514986,0.0
1.0,0.12244897959183673,0.22448979591836732,0.0013076467133977347,0.9438492618715285,0.0
1.0,0.12244897959183673,0.22448979591836732,0.0014886103738911461,0.9428598289158039,0.0008008445702326498
1.0,0.12244897959183673,0.22448979591836732,0.0,0.9453619820281539,0.0004639612740686231
1.0,0.12244897959183673,0.26530612244897955,0.0,0.9996249400335138,0.0004491415181011197
1.0,0.12244897959183673,0.26530612244897955,0.0,1.0011845791016116,0.0
1.0,0.12244897959183673,0.26530612244897955,0.0,1.0005949258940565,0.0
1.0,0.12244897959183673,0.3061224489795918,0.0017830592413199376,1.0019086693916393,0.0010138899520540962
1.0,0.12244897959183673,0.3061224489795918,0.0,1.0003332160872107,0.0
1.0,0.12244897959183673,0.3061224489795918,0.0002628945683262544,0.999699091146508,6.815210788477939e-05
1.0,0.12244897959183673,0.3469387755102041,0.0,0.9998770978871424,0.0012188316815728627
1.0,0.12244897959183673,0.3469387755102041,0.000522801041175303,0.9994751978031032,0.0
1.0,0.12244897959183673,0.3469387755102041,0.0,0.9992367031756755,0.0
1.0,0.12244897959183673,0.3877551020408163,0.0,1.0007798765765397,0.0
1.0,0.12244897959183673,0.3877551020408163,0.0,1.0019955026195537,0.0
1.0,0.12244897959183673,0.3877551020408163,0.0005735927916830706,1.0000165228157674,0.0
1.0,0.12244897959183673,0.42857142857142855,0.0,1.0023498197300766,0.0
1.0,0.12244897959183673,0.42857142857142855,0.0,0.9986683012243195,0.0006912267481462323
1.0,0.12244897959183673,0.42857142857142855,0.0,1.0011193534504492,0.00024581006696569444
1.0,0.12244897959183673,0.4693877551020408,0.0,0.9995811448123362,0.0
1.0,0.12244897959183673,0.4693877551020408,0.001102117411074242,0.998473883770937,0.00011396264556461528
1.0,0.12244897959183673,0.4693877551020408,0.0007781920559905916,0.998656315978604,0.0
1.0,0.12244897959183673,0.5102040816326531,4.1841576957030154e-05,0.9972878318052457,0.0
1.0,0.12244897959183673,0.5102040816326531,0.0,0.9971154153599444,0.0008923838405972596
1.0,0.12244897959183673,0.5102040816326531,0.0,0.9978007581708266,0.0
1.0,0.12244897959183673,0.5510204081632653,0.0,0.9729427083262272,0.0013968665282373118
1.0,0.12244897959183673,0.5510204081632653,0.0,0.9726588322865907,0.0009257156618498713
1.0,0.12244897959183673,0.5510204081632653,0.0008256905565907808,0.971802892885494,0.001358393882106288
1.0,0.12244897959183673,0.5918367346938775,0.0,0.9280417019468438,0.0
1.0,0.12244897959183673,0.5918367346938775,0.0,0.9286781765914172,0.0015605902432740731
1.0,0.12244897959183673,0.5918367346938775,0.0,0.9266789364901006,0.0
1.0,0.12244897959183673,0.6326530612244897,0.0,0.9530177108688481,0.0
1.0,0.12244897959183673,0.6326530612244897,0.0005658803005665936,0.9511265184893365,0.0
1.0,0.12244897959183673,0.6326530612244897,0.0006110687264579256,0.9513033991616247,0.0007201136821377248
1.0,0.12244897959183673,0.673469387755102,0.0,0.9910155191168949,0.0
1.0,0.12244897959183673,0.673469387755102,0.0015646539727154614,0.9927452120407335,0.0
1.0,0.12244897959183673,0.673469387755102,0.0005053578927053303,0.990223945681839,0.0
1.0,0.12244897959183673,0.7142857142857142,0.0,0.9989480987953496,0.0
1.0,0.12244897959183673,0.7142857142857142,0.0,0.9992434544659734,0.0
1.0,0.12244897959183673,0.7142857142857142,0.0,0.9983023062511636,0.0004242467716483475
1.0,0.12244897959183673,0.7551020408163265,0.0008646336918247462,0.9996447802898955,0.0
1.0,0.12244897959183673,0.7551020408163265,0.0,0.9989820147594537,0.00014622137631626998
1.0,0.12244897959183673,0.7551020408163265,0.0005571913452707247,0.9996800317532524,0.0006270055526348959
1.0,0.12244897959183673,0.7959183673469387,0.0018431747341957746,1.0000818923868247,0.00012318557518924348
1.0,0.12244897959183673,0.7959183673469387,0.0007760572421661212,0.9994540309296627,0.000673079107081499
1.0,0.12244897959183673,0.7959183673469387,0.0,1.000692574296779,0.00431211676518363
1.0,0.12244897959183673,0.836734693877551,0.0,1.002271448327015,0.0
1.0,0.12244897959183673,0.836734693877551,0.0,0.9991147984641983,0.0
1.0,0.12244897959183673,0.836734693877551,0.0,1.0010702745262885,0.0005422160474277088
1.0,0.12244897959183673,0.8775510204081632,0.0,0.9992656853747016,0.0004453567414455389
1.0,0.12244897959183673,0.8775510204081632,0.0005082903523666436,1.000619732987874,0.0
1.0,0.12244897959183673,0.8775510204081632,0.0,1.0000812614205923,0.00012383148263998386
1.0,0.12244897959183673,0.9183673469387754,0.0005592078036238061,1.0015428268458741,4.7323781184445826e-05
1.0,0.12244897959183673,0.9183673469387754,0.0,1.0013833372772194,0.0
1.0,0.12244897959183673,0.9183673469387754,1.71630894117352e-05,1.0008516180140468,0.0
1.0,0.12244897959183673,0.9591836734693877,0.0,0.9994706873348345,0.0014584727147257067
1.0,0.12244897959183673,0.9591836734693877,0.00025274798597371554,0.9975164527491839,0.00014028836577067888
1.0,0.12244897959183673,0.9591836734693877,0.001589339415025006,1.000934851120634,0.0
1.0,0.12244897959183673,1.0,0.0010806913922181683,1.0002031587692886,0.0
1.0,0.12244897959183673,1.0,5.845406577914946e-05,1.0003279628299453,0.0
1.0,0.12244897959183673,1.0,0.00028954726589767565,0.9990169796058788,0.0
1.0,0.16326530612244897,0.02040816326530612,0.0,1.0002520942599706,0.00018727895491520353
1.0,0.16326530612244897,0.02040816326530612,0.0001943345234853365,0.9999504012552451,0.0006128334091713076
1.0,0.16326530612244897,0.02040816326530612,0.00021985689584398622,0.9996987390946469,0.00030762985456136386
1.0,0.16326530612244897,0.061224489795918366,0.0,1.0012624020569774,0.0
1.0,0.16326530612244897,0.061224489795918366,6.938879182530732e-05,1.0025691455825143,0.0
1.0,0.16326530612244897,0.061224489795918366,0.00016928991848132153,1.0002360264079961,0.0
1.0,0.16326530612244897,0.1020408163265306,0.0006806785032778439,0.9983002446471416,0.0018379807289145098
1.0,0.16326530612244897,0.1020408163265306,0.0004627899556496011,1.0005029495639766,0.0011103430626549305
1.0,0.16326530612244897,0.1020408163265306,0.0,1.0004042800090724,0.0
1.0,0.16326530612244897,0.14285714285714285,8.199515268181309e-05,0.8758644435744279,0.0007445539135324908
1.0,0.16326530612244897,0.14285714285714285,0.0006514178110322623,0.8736753467941493,0.0
1.0,0.16326530612244897,0.14285714285714285,0.0,0.8733832567093595,0.0007368577446783207
1.0,0.16326530612244897,0.18367346938775508,0.00021473559173958146,0.579888658263575,0.0
1.0,0.16326530612244897,0.18367346938775508,0.0,0.5778392347848146,0.0007774718521089572
1.0,0.16326530612244897,0.18367346938775508,0.0,0.580450264017277,0.0009442472072732891
1.0,0.16326530612244897,0.22448979591836732,0.0002709834272611865,0.6337557113675407,0.002678400919873126
1.0,0.16326530612244897,0.22448979591836732,0.0,0.6335697575682457,0.00047425502867939
1.0,0.16326530612244897,0.22448979591836732,0.0,0.6330546411472893,0.00010900049404572122
1.0,0.16326530612244897,0.26530612244897955,0.002487323754722231,0.9153025387529046,0.0
1.0,0.16326530612244897,0.26530612244897955,0.0011330495193029395,0.9135108937041065,0.0
1.0,0.16326530612244897,0.26530612244897955,0.000949509601266626,0.9157524955202285,0.0011499251218013748
1.0,0.16326530612244897,0.3061224489795918,0.00038802066859568293,0.9990251138918418,0.0004905270510819514
