0,1,2
0.07575757575757576,-0.4797979797979798,0.9116675180335824
0.07575757575757576,-0.4797979797979798,0.9143639892859489
0.07575757575757576,-0.4797979797979798,0.911543880857471
0.07575757575757576,-0.4292929292929293,0.8658047812616646
0.07575757575757576,-0.4292929292929293,0.8666839424008631
0.07575757575757576,-0.4292929292929293,0.86641959298069
0.07575757575757576,-0.3787878787878788,0.7736151083748202
0.07575757575757576,-0.3787878787878788,0.7690615001091776
0.07575757575757576,-0.3787878787878788,0.776993171726733
0.07575757575757576,-0.3282828282828283,0.6374858093448874
0.07575757575757576,-0.3282828282828283,0.6394989662024638
0.07575757575757576,-0.3282828282828283,0.6378936381830637
0.07575757575757576,-0.2777777777777778,0.4780380989480536
0.07575757575757576,-0.2777777777777778,0.48384683294345576
0.07575757575757576,-0.2777777777777778,0.47971841642243856
0.07575757575757576,-0.22727272727272724,0.317099474534171
0.07575757575757576,-0.22727272727272724,0.3208156160688028
0.07575757575757576,-0.22727272727272724,0.3175865940953643
0.07575757575757576,-0.17676767676767674,0.18624584506942454
0.07575757575757576,-0.17676767676767674,0.18804957374914807
0.07575757575757576,-0.17676767676767674,0.18975624075662953
0.07575757575757576,-0.12626262626262624,0.09356852418787094
0.07575757575757576,-0.12626262626262624,0.09682015511067313
0.07575757575757576,-0.12626262626262624,0.09765817981585088
0.07575757575757576,-0.07575757575757575,0.043149786168320235
0.07575757575757576,-0.07575757575757575,0.03882755219255551
0.07575757575757576,-0.07575757575757575,0.04205017393379536
0.07575757575757576,-0.025252525252525193,0.015428751110907182
0.07575757575757576,-0.025252525252525193,0.01666189349792654
0.07575757575757576,-0.025252525252525193,0.020565204673612707
0.07575757575757576,0.025252525252525304,0.011167755032730129
0.07575757575757576,0.025252525252525304,0.006501869153428707
0.07575757575757576,0.025252525252525304,0.006420330818852223
0.07575757575757576,0.0757575757575758,0.0
0.07575757575757576,0.0757575757575758,0.00346870160145028
0.07575757575757576,0.0757575757575758,0.0049473789670315
0.07575757575757576,0.1262626262626263,0.0
0.07575757575757576,0.1262626262626263,0.0010870704894836952
0.07575757575757576,0.1262626262626263,0.002380788389760898
0.07575757575757576,0.1767676767676768,0.0
0.07575757575757576,0.1767676767676768,0.0
0.07575757575757576,0.1767676767676768,0.0015603369668344958
0.07575757575757576,0.2272727272727273,0.004166561575721682
0.07575757575757576,0.2272727272727273,0.0
0.07575757575757576,0.2272727272727273,0.0020911501625806355
0.07575757575757576,0.2777777777777778,0.0
0.07575757575757576,0.2777777777777778,0.0
0.07575757575757576,0.2777777777777778,0.0
0.07575757575757576,0.3282828282828284,0.004540649981356027
0.07575757575757576,0.3282828282828284,0.0
0.07575757575757576,0.3282828282828284,0.00032367060967007123
0.07575757575757576,0.3787878787878789,0.0
0.07575757575757576,0.3787878787878789,0.0
0.07575757575757576,0.3787878787878789,0.0
0.07575757575757576,0.4292929292929294,0.004215121886965659
0.07575757575757576,0.4292929292929294,0.0
0.07575757575757576,0.4292929292929294,0.0012092345189236634
0.07575757575757576,0.4797979797979799,8.267666522509492e-05
0.07575757575757576,0.4797979797979799,0.0006843859242440279
0.07575757575757576,0.4797979797979799,0.0
0.09090909090909091,-0.4797979797979798,0.8861753422027815
0.09090909090909091,-0.4797979797979798,0.888919806465558
0.09090909090909091,-0.4797979797979798,0.8882187915264206
0.09090909090909091,-0.4292929292929293,0.8508459783944012
0.09090909090909091,-0.4292929292929293,0.8523231037547375
0.09090909090909091,-0.4292929292929293,0.8522928890483722
0.09090909090909091,-0.3787878787878788,0.7580843929116612
0.09090909090909091,-0.3787878787878788,0.7665780343699787
0.09090909090909091,-0.3787878787878788,0.7644044536975904
0.09090909090909091,-0.3282828282828283,0.6399336150731907
0.09090909090909091,-0.3282828282828283,0.6444293957054552
0.09090909090909091,-0.3282828282828283,0.6420035069565432
0.09090909090909091,-0.2777777777777778,0.4957111759173125
0.09090909090909091,-0.2777777777777778,0.4986090753510879
0.09090909090909091,-0.2777777777777778,0.4987741086174738
0.09090909090909091,-0.22727272727272724,0.3499856703905641
0.09090909090909091,-0.22727272727272724,0.3508530056377028
0.09090909090909091,-0.22727272727272724,0.3461285730242811
0.09090909090909091,-0.17676767676767674,0.21836510545120377
0.09090909090909091,-0.17676767676767674,0.22385660181163133
0.09090909090909091,-0.17676767676767674,0.22151054978068346
0.09090909090909091,-0.12626262626262624,0.12057076343682695
0.09090909090909091,-0.12626262626262624,0.12590271885430349
0.09090909090909091,-0.12626262626262624,0.1221626745787012
0.09090909090909091,-0.07575757575757575,0.07000490899883371
0.09090909090909091,-0.07575757575757575,0.06115554723477742
0.09090909090909091,-0.07575757575757575,0.06669441381609473
0.09090909090909091,-0.025252525252525193,0.03077853499501763
0.09090909090909091,-0.025252525252525193,0.02446821491916379
0.09090909090909091,-0.025252525252525193,0.023194994434530235
0.09090909090909091,0.025252525252525304,0.009915796229143948
0.09090909090909091,0.025252525252525304,0.0034176995799567195
0.09090909090909091,0.025252525252525304,0.00974773535427506
0.09090909090909091,0.0757575757575758,0.00524686637024103
0.09090909090909091,0.0757575757575758,0.004570522793610346
0.09090909090909091,0.0757575757575758,0.004071630175264929
0.09090909090909091,0.1262626262626263,0.0021590077231124997
0.09090909090909091,0.1262626262626263,0.0
0.09090909090909091,0.1262626262626263,7.864856587376772e-05
0.09090909090909091,0.1767676767676768,0.0
0.09090909090909091,0.1767676767676768,0.0020505742347984254
0.09090909090909091,0.1767676767676768,0.0
0.09090909090909091,0.2272727272727273,0.0
0.09090909090909091,0.2272727272727273,0.006738883560037157
0.09090909090909091,0.2272727272727273,0.0
0.09090909090909091,0.2777777777777778,0.0
0.09090909090909091,0.2777777777777778,0.00047528486145790173
0.09090909090909091,0.2777777777777778,0.0
0.09090909090909091,0.3282828282828284,0.0038991429393163577
0.09090909090909091,0.3282828282828284,0.0002391871133942937
0.09090909090909091,0.3282828282828284,0.0037027116176354936
0.09090909090909091,0.3787878787878789,0.0
0.09090909090909091,0.3787878787878789,0.004574411009629987
0.09090909090909091,0.3787878787878789,0.0
0.09090909090909091,0.4292929292929294,0.0
0.09090909090909091,0.4292929292929294,0.0
0.09090909090909091,0.4292929292929294,0.00503189398124613
0.09090909090909091,0.4797979797979799,0.0006710117075161856
0.09090909090909091,0.4797979797979799,0.003013807146897202
0.09090909090909091,0.4797979797979799,0.0
0.10606060606060606,-0.4797979797979798,0.8704454585733438
0.10606060606060606,-0.4797979797979798,0.8705533558638517
0.10606060606060606,-0.4797979797979798,0.8731741581960559
0.10606060606060606,-0.4292929292929293,0.8303054746984313
0.10606060606060606,-0.4292929292929293,0.8390513116068644
0.10606060606060606,-0.4292929292929293,0.8380785446658
0.10606060606060606,-0.3787878787878788,0.7535117230555006
0.10606060606060606,-0.3787878787878788,0.7514000425559205
0.10606060606060606,-0.3787878787878788,0.759079653475184
0.10606060606060606,-0.3282828282828283,0.644041043493775
0.10606060606060606,-0.3282828282828283,0.6471873907185093
0.10606060606060606,-0.3282828282828283,0.6433695377711965
0.10606060606060606,-0.2777777777777778,0.5097606738453869
0.10606060606060606,-0.2777777777777778,0.516853493369229
0.10606060606060606,-0.2777777777777778,0.5136830490397113
0.10606060606060606,-0.22727272727272724,0.37829446587352145
0.10606060606060606,-0.22727272727272724,0.3745842918809503
0.10606060606060606,-0.22727272727272724,0.3808573996539036
0.10606060606060606,-0.17676767676767674,0.24954468880659608
0.10606060606060606,-0.17676767676767674,0.2534745485028032
0.10606060606060606,-0.17676767676767674,0.2548090351340664
